epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.6346,1.08116,2.73711,1.47242,0.56606,0.85,0.8784,0.63414,1.65193,1.03372,1.38082,0,0,0
2,4.40663,1.18559,2.79225,1.48704,0.55713,0.85,0.88647,0.63455,1.67281,1.02658,1.38476,1.17822e-06,1.17822e-06,1.17822e-06
